ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,"Frontend-разработчик,верстальщик",Не указано,"Женщина, Не указано","Ростов-на-Дону , готова к переезду , не готова к командировкам",Не указано,Опыт работы 6 лет 1 месяц,Frontend-разработчик в Symbiosis lab,"Разработка интернет магазинов , лендинг, поддержка текущих проектов, работа с анимациями Работа в Scrum Team","HTML5, CSS3, JavaScript, jQuery, Adobe Photoshop, Git, Joomla CMS, Gulp, Адаптивная верстка, БЭМ, Кроссбраузерная верстка, Семантическая верстка, Bootstrap, Sass, Scss, Webpack, React, Less, PHP, MySQL, CMS Wordpress, Русский — Родной",Я трудолюбива и ответственно подхожу к каждому проекту.,"Ростовский государственный университет путей сообщения, Ростов-на-Дону Управление Процессами Перевозок , Магистральный Транспорт; HTML Academy Academy , Frontend-разработчик",Русский — Родной,https://hh.ru/resume/8d1e80fe00075b6dd00039ed1f754872344479
Кандидат,Frontend Developer Vue/React TypeScript,200 000 ₽ на руки,"Мужчина, 31 год","Санкт-Петербург , м. Девяткино , не готов к переезду , готов к командировкам",Не указано,Опыт работы 4 года 11 месяцев,Frontend-разработчик в APD - Alliance of Professional Developers,"Достижения: - Перенёс 3 проекта на архитектуру FSD (Feature-Sliced Design); - Полностью переписан один проект с Options API на Composition API; - Разработка проекта на ООП; - 3 проекта, в которых принимал участие успешно ушли в production; - Написал и внедрил в работу сервис модальных окон, который был использован на двух проектах; - Настроил работу WebSocket на лендинге основного сайта; Обязанности: - Выполнение поставленных задач в установленные сроки; - Реализация Frontend части проектов в компании; - Работа с макетами Figma; - Использование Notion в качестве канбан-доски; - Работать с REST API; - Реализация операций CRUD; - Исправление багов; - Работа в команде; - Code review; - Работа с API через axios; - Поддержка чистоты кода с помощью Prettier; - Сборка проекта с помощью Vite; - В качестве внешнего стейт-менеджера использовать библиотеку Pinia; Стек: HTML, CSS, JavaScript, VueJS, TypeScript, Pinia, Vite, axios, Git, Vuetify, Vuelidate, Vue Chart Js, WebSocket;","HTML5, CSS, CSS3, Sass, БЭМ, Figma, JavaScript, Java Script, JS, Git, Frontend, Styled Components, REST API, BEM, Vue.js, Notion, Pinia, React, Redux, HTML, TypeScript, Vite, Vitest, SOLID, ООП, Русский — Родной, Английский — B2 — Средне-продвинутый","• Хорошо разбираюсь в людях; • Коммуникабельный; • Стрессоустойчивый; • Умею работать в команде; • Многозадачный; • Обладаю критическим мышлением; • Аналитический склад ума; Телеграм: https://t.me/kolenochkin Знаю про ""this"" как в контексте английского языка, так и языка JavaScript. <LFJ :employment=""officially"" />","АлтГТУ им. И.И. Ползунова Энергетический , Электроснабжение промышленных предприятий; Frontend Developer SD-CODE , React","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/53110eed0005c5c0800039ed1f596b6b647a33
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 26 лет","Казань , готов к переезду , не готов к командировкам",Не указано,Опыт работы 3 года 6 месяцев,Frontend-разработчик в RealityCloud,Занимаюсь написанием бизнес логики и компонентов на nuxt,"Nuxt, HTML5, CSS, Английский язык, JavaScript, БЭМ, jQuery, Vue.js, TypeScript, Git, React.js, MySQL, ReactJS, CI/CD, Русский — Родной, Английский — B2 — Средне-продвинутый",Стек: - React/Vue/Next - Redux/Redux Toolkit/React Query - TypeScript/JavaScript GitHub - https://github.com/Alanvibez,"Казанский (Приволжский) федеральный университет, Казань Информационные системы и Технологии; Казанский федеральный приволжский университет Сдавал внутренние экзамены , Информационные системы и Технологии","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/1f3b5b5b000822e7a30039ed1f4d3958727a64
Кандидат,Разработчик,Не указано,"Мужчина, 35 лет","Екатеринбург , м. Геологическая , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 20 лет 1 месяц,Frontend-разработчик в ООО Фэйм Брэндс,"Оптимизация скорости загрузки сайтов: поднятие рейтинга Google Pagespeed с 35 до 95 баллов. Frontend разработка коммерческих проектов на Django (HTML, CSS, JavaScript, фреймворки) — от проектирования до запуска. Создание каталогов для бизнеса (автозапчасти, спорттовары) с нуля, включая интеграцию с CRM и аналитикой. Верстка адаптивных макетов из Figma с точным соответствием дизайну и поддержкой мобильных устройств. Оптимизация кода: ускорение работы сайтов на 25% через минификацию, кэширование и исправление ошибок в консолях браузеров. Работа с графикой в Photoshop/CorelDraw: сжатие изображений без потери качества, подготовка макетов. SEO-адаптация сайтов: повышение видимости в поисковиках через семантическую верстку и оптимизацию метатегов. Разработка и доработка проектов на Tilda (лендинги, корпоративные сайты). Разработка и доработка проектов на PHP (Wordpress, Symfony, разработка собственных CMS) Реализация сложной логики на (корзина, фильтры, API) для интернет-магазинов. Поддержка и доработка legacy-кода: устранение множества критических ошибок.","CSS3, HTML, HTML5, C/C++, Адаптивная верстка, jQuery, Python, Git, Gitlab, JavaScript, Frontend, Vue, React, Node.js, Tilda, PHP, MySQL, Английский язык, Unix, Windows, Bootstrap, Кроссбраузерная верстка, Тестирование, Django Framework, Nginx, TypeScript, SQL Server, SQL, Backend, Русский — Родной, Английский — B2 — Средне-продвинутый","Опытный IT-специалист с многолетним опытом работы в аппаратной и программной настройке, тестировании и администрировании систем. Обладаю большим опытом в сборке, модернизации и ремонте компьютерного оборудования, а также в установке и конфигурации ПО. Ключевые компетенции: -Администрирование ОС: Windows (включая серверные версии), MacOS, Unix-системы. -Тестирование программного обеспечения с составлением детальной отчетности. -Продвинутое владение офисными пакетами (Microsoft Office) и графическими редакторами (Adobe Photoshop, Illustrator, Corel Draw). -Навыки диагностики и устранения неисправностей аппаратно-программных комплексов. -Разработка различных администраторских панелей и других проектов на PHP+Laravel, Symphony, Django, и т.д. Профессиональные качества: -Ответственность и ориентация на результат: успешно решаю сложные задачи в сжатые сроки. -Адаптивность: непрерывно совершенствую знания, изучая актуальную документацию и внедряя новые технологии. -Системный подход: анализирую проекты с различных ракурсов, эффективно комбинируя самостоятельную работу и командное взаимодействие. -Стрессоустойчивость: сохраняю продуктивность в условиях высокой нагрузки. Дополнительно: -Развитые организаторские навыки и тактичность в коммуникации. -Активное стремление к профессиональному росту и освоению смежных областей. -Готов внести вклад в решение технологических задач компании, сочетая техническую экспертизу, аналитическое мышление и commitment к качеству исполнения.","Уральский государственный педагогический университет, Екатеринбург Дизайн и компьютерная графика , Дизайнер; УрПК-НГТИ Менеджмент , Менеджер; УрПК-НГТИ Информационные технологии и вычислительные системы , Программист","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/aae2f14600036512fd0039ed1f666775543362
Кандидат,Frontend разработчик,Не указано,"Мужчина, 33 года","Красноярск , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 6 лет 11 месяцев,Middle Frontend-разработчик в Saber Interactive,"За время работы в компании принимал участие в создании и сопровождении крупной ERP-системы на микросервисах. Написал фронт для трёх отдельных сервисов внутри этой системы: - Выдача и отслеживание доступов к проектам компании (сдал проект за 3 месяца). - Управление электронными ключами от дверей и ручное управление электронными замками (сдал проект за 2 месяца). - Инфографика по существующим проектам компании (сдал проект ~ за 5 месяцев. Разработка затянулась из-за постоянно меняющегося дизайна). ** Так же сопровождал эти и ещё 1-3 уже созданных подобных сервиса. Стэк: Vue2/3 Option и Composition API, Vuex/pinia, Typescript, Webpack/Vite, Tailwind, Quasar, PrimeVue Достижения: - Провёл три нагруженных проекта от пустого репозитория до автономной работы в совокупности меньше, чем за год. - В двух проектах работал без дизайнера и тем не менее получил массу благодарностей от коллег (и парочку от начальства) за удобный, понятный интерфейс и интересные фичи. - В процессе работы регулярно советовался с коллегами в результате заметно расширил объем используемых практик в написании кода.","JavaScript, Ajax, Vue.js, HTML, БЭМ, Git, Nuxt, Vuex, Webpack, SCSS, REST, Английский язык, Pinia, TypeScript, Vite, Bootstrap, Figma, Node.js, Tailwind, PHP, Русский — Родной, Английский — B2 — Средне-продвинутый","Мои ключевые компетенции Hard skills: - Разработка SPA на Vue.js 3 (Options/Composition API) - Работа с TypeScript, уверенное владение JavaScript (ES6+) - Проектирование и интеграция REST API - Настройка и работа с Vuex / Pinia, Vue Router - Адаптивная и кроссбраузерная верстка (HTML5, CSS3, SCSS, TailwindCSS) - Оптимизация производительности фронтенда и улучшение UX - Настройка сборки проектов (Vite, Webpack) - Работа с системами контроля версий (Git) и code review Soft skills: - Самостоятельность и проактивность в работе над задачами - Коммуникабельность и умение находить общий язык с бэкенд-разработчиками, дизайнерами и менеджерами - Гибкость и обучаемость, быстрое освоение новых технологий","ИКИТ СФУ Информатики и процессов управления , Инженер-программист","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/251ae76300041719880039ed1f7941794b3668
Candidate,Frontend-разработчик,200 000 ₽ in hand,"Male, 32 years","Samara , willing to relocate (Other regions, Russia) , prepared for business trips",Не указано,Work experience 9 years 10 months,разработчик в ООО БСС,"Доработка интерфейса, исправление багов, оценки трудозатрат, консультации","JavaScript, HTML5, CSS3, ReactJS, Linux, Git, Redux, Webpack, Redux Saga, TeamCity, Docker, Jira, React Hooks, Английский язык, Russian — Native, English — B2 — Upper Intermediate","Коммуникабельность, обучаемость. Больше всего ценю в работе возможность развиваться и создавать что-то действительно стоящее и полезное.","СГАУ им.Королёва информатики , прикладная математика и информатика; Курс JavsScript - ReactJS Learnjavascript. Ru , React","Russian — Native, English — B2 — Upper Intermediate",https://hh.ru/resume/b96f4531000183537c0039ed1f4338484a4a6b
Кандидат,Frontend-разработчик,200 000 ₽ на руки,"Мужчина, Не указано","Москва , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 11 лет 9 месяцев,Frontend-разработчик team lead в Люксофт,"Клиент: ВТБ банк Позиция: разработчик фронтенд Продукт: виджет видеосвязи на основе технологии webRTC Переходил на проект в качестве фулстэка, сделали тимлидом. Команда разработки: два-три фронтендера, включая меня, два джависта. Само приложение небольшое, есть интересные задачи по интеграции нашего приложения в дргугие (сайт банка), и дргуих приложений в наше (текстовый чат) Периодически к нам на временной основе подключаются сторонние разработчики, нарезаю им задачи Регулярно провожу job interview","CSS3, JavaScript, Node.js, HTML5, Adobe Photoshop, CSS, CorelDRAW, Adobe Illustrator, Adobe InDesign, Linux, Графические редакторы, AngularJS, Visual Studio C#, MVC, Bootstrap, Less, Sass, Rxjs, React, Redux, SSR, Webstorm, Ajax, Git, Русский — Родной, Английский — B2 — Средне-продвинутый","Легок на подъем, ответственен, всегда ищу способ повысить профессиональную квалификацию. Люблю баскетбол, периодически тренируюсь.","Донецкий Политехнический Университет Вычислительные комплесы, системы и сети; javascript.ru javascript.ru , Продвинутый курс по react, react native; javascript.ru javascript.ru , angularjs; javascript.ru javascript.ru , nodejs","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/ad60e5a20005bd17950039ed1f7a4667335969
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 37 лет","Самара , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 3 года 11 месяцев,Frontend-разработчик в IT,"Разработка пользовательского интерфейса (UI),","желания расти и развиваться, Java Script, HTML, SCSS, CSS, Bootstrap, Flex, Grid, Ajax, Figma, Async/await, Vuex, Vue js, Axios, Понимание Rest API, Vue router, Git, Node.js, Express, MongoDB, Русский — Родной, Английский — A2 — Элементарный","Core: HTML5, CSS3, JavaScript (ES6+), TypeScript, Git Frameworks & Libraries: Vue.js, Vue Router, Bootstrap State Management: Vuex Styling: Flexbox, Grid Layout Build Tools: Webpack, Vite API: REST API (Understanding)","Самарский государственный экономический университет, Самара ПОХД , Юриспруденция","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/6b318244000839ea790039ed1f58614a55394f
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 32 года","Москва , готов к переезду (Санкт-Петербург) , готов к командировкам",Не указано,Опыт работы 8 лет 5 месяцев,Frontend-разработчик в Exesoft,"обеспечение необходимого уровня пользовательского интерфейса (UI — User Interface) и опыта взаимодействия (UX — User Experience) создание HTML-страницы сайта на основе дизайн-макетов; вёрстка сайта и шаблонов для CMS; привязка к пользовательскому интерфейсу скриптов, которые обеспечивают визуализацию и анимацию страниц сайта;","React, Redux, jQuery, JavaScript, HTML, CSS3, UIkit, Bootstrap, Git, Русский — Родной, Английский — B2 — Средне-продвинутый, Турецкий — C1 — Продвинутый","Я энергичный, коммуникабельный человек всегда доводящий начатое до конца. Способен работать в команде и решать поставленные задачи","КТУ ""Манас"" Инженерный факультет , Компьютерная инженерия","Русский — Родной, Английский — B2 — Средне-продвинутый, Турецкий — C1 — Продвинутый",https://hh.ru/resume/c93eeb1900071bda190039ed1f625347783963
Кандидат,Frontend-разработчик,Не указано,"Женщина, 35 лет","Казань , м. Проспект Победы , готова к переезду , готова к редким командировкам",Не указано,Опыт работы 8 лет 10 месяцев,Frontend разработчик в dvaslona,"Разработка сайтов на 1C-Битрискс. Доработка и поддержка существующих сайтов. Создание сайтов с нуля на 1С-Битрикс https://agrosha.ru/ https://rassadnoe.ru/ https://bobr-telecom.ru/ https://ecotech-pro.ru/ https://prioritet-cifra.ru/ https://prioritetaward.ru/ Создание в админке 1C-Битрикс сбора заказов в попапе с помощью сканнера штрихкода - дополнительное окно, в котором показывается блок с заказанными товарами и отсканированными заказами. Доработка рабочего сайта nhshop.ru: создание страниц https://nhshop.ru/wholesale-purchases/, https://nhshop.ru/sale/, детальная страница товара, https://nhshop.ru/antistress-kompleks/ Создание конструктора на сайте https://мзскзао.рф/constructor/","CSS, Less, HTML, HTML5, CSS3, 1С-Битрикс, Кроссбраузерная верстка, JavaScript, jQuery, Bootstrap, Adobe Photoshop, Адаптивная верстка, Sass, Git, Ajax, Frontend, Java Script, Bitrix, Intellij IDEA, Умение работать в команде, Tilda, Русский — Родной, Английский — A1 — Начальный","Уверенные знания html, css, javascript, jquery. Использование в работе html5, css3, кроссбраузерная верстка, bootstrap. Применение препроцессоров. Знание php, mysql. Знание SEO фич в верстке. Опыт работы с 1С-Битрикс. Знания typescript. Работа с gulp, scss, шаблонизатор pug. Умение разбираться в чужом коде. Обучаемость, ответственность. Поддержка сайтов на 1С-Битрикс. Создание сайтов на 1С-Битрикс Адаптивная верстка на bootstrap, ускорение загрузки сайта. Мелкий проект на VUE для создания заметок https://gitlab.com/masha2304/vue_spa_simple Создание сайтов с нуля: https://agrosha.ru/, https://rassadnoe.ru/, https://bobr-telecom.ru/, https://ecotech-pro.ru/, https://prioritet-cifra.ru/, https://prioritetaward.ru/ Разработка верстки и натягивание на 1С-Битрикс сайта https://kstroytech.ru/ Создание динамического генератора PDF при клике на кнопку ""Скачать план.pdf"", н-р, https://kstroytech.ru/projects/proekt-kst-188/ Верстка и создание функционала страницы https://nhshop.ru/wholesale-purchases/ на готовом сайте. Рассматриваю только удаленную работу с официальным трудоустройством.",Марийский Государственный Технический Университет Факультет Информатики и Вычислительной техники,"Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/b4f6dbce00014b2b420039ed1f4e67334f4732
Кандидат,Frontend-разработчик,150 000 ₽ на руки,"Мужчина, 33 года","Миасс , хочу переехать , готов к командировкам",Не указано,Опыт работы 13 лет,Frontend-разработчик в Creative team,"Верстка шаблонов, реализация анимаций","jQuery, CSS, HTML5, Bootstrap, JavaScript, Ajax, CSS3, HTML, PHP5, MySQL, PHP, CMS Wordpress, SQL, Codelgniter Framework, opencart, PostgreSQL, Управление проектами, Web-дизайн, ООП, Русский — Родной, Английский — B1 — Средний, Немецкий — A1 — Начальный","Пунктуальный, исполнительный, добросовестный разработчик. Быстро учусь, не боюсь браться за сложные проэкты. --------------------------------------- Занимаюсь разработкой сайтов около 10 лет. Проживаю в городе Миасс. Работаю удаленно, с оплатой по факту за проект, либо с оплатой в месяц. --------------------------------------- Есть опыт в разработке нестандартных и крупных проектов, наибольший опыт в создании Интернет-магазинов. Навыки в области программирование: PHP, MySQL, JavaScript, jQuery. Специализируюсь на верстке и фронт части, но так же могу работать как FullStack. Есть опыт построения маркетплейсов, crm с нуля. --------------------------------------- Навыки кроссбраузерной вёрстки, а так же вёрстки под мобильные устройства средствами HTML5, CSS3 Есть опыт создания полноценных адаптивных сайтов для мобильных устройств. Отлично знаком со следующими системами управления сайтов: Drupal, Wordpress CMS, Monstra CMS, phpShop, OpenCart. . Имею опыт в адаптации сайтов к API сторонних сервисов, в том числе и социальных сетей (ВКонтакте, Одноклассники, Facebook).",МГРК,"Русский — Родной, Английский — B1 — Средний, Немецкий — A1 — Начальный",https://hh.ru/resume/131ece680003ca9f400039ed1f7348714e3562
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 29 лет","Махачкала , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 6 лет 5 месяцев,Frontend-разработчик в Kaspsoft,"Разработка сайта, вёрстка, взаимодействие с сервером и тд.","Обучаемость, HTML5, CSS3, JavaScript, Git, Sass, Bootstrap, Scss, Русский — Родной, Английский — B1 — Средний",.,Не указано,"Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/183e0ff70008fc4fce0039ed1f6a3336574447
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 28 лет","Москва , м. Выхино , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 6 лет 5 месяцев,"Frontend-разработчик в ООО ""Т1 ИННОВАЦИИ""","Поддержание готового рабочего функционала, а также создание нового, в области взаимодействия client-type формата. Целевое создание SPA приложения для работы с клиентами и сотрудниками. Широкий спектр разработки форм с вводом и выводом данных, включая проверку на соответствие требованиям и возможностям. Должностные обязанности: - Проектирование пользовательских интерфейсов. - Адаптивная и кроссбраузерная верстка. - Код ревью других коллег разработчиков. - Рефакторинг своего и чужого кода. - Формирование части безнес-логики на фронте. - Реализация верстки, применяя: HTML5, CSS, с использованием препроцессера SASS, JavaScript(ES5/ES6). - В основе используется фреймворк React(функциональный метод разработки с использованием hook). - Хранение и управление данными с помощью Redux. - Покрытие типизацией TypeScript. - Совершение перехода на микрофронтовую структуру. - Обмен информацией и параметров вида REST API. - В основе сборки и управление всем проектом лежит Webpack и его настройка. - Для красоты кода используется ESLint. - Осуществление выгрузки/подгрузки рабочего кода через систему контроля версионирования Git в репозиторий Gitlab. - Синхронизация с UI/UX дизайнером по PixelPerfect верстке в Figma. - Рабочий процесс проходит по Agile, а конкретно Scrum и Canban методологий: учет времени и отчетность по готовности задач в Jira и Confluence. - Установка новых наработок на рабочие стенды для тестирования с помощью Teamcity: CI/CD.","Bootstrap, Git, React, JSON, jQuery, CSS3, HTML5, MySQL, PostgreSQL, Redux, Webpack, REST API, Кроссбраузерная верстка, Адаптивная верстка, Веб-программирование, Java Script, MobX, lodash, react-router-dom, MaterialUI, react-final-form, Русский — Родной, Английский — B1 — Средний","Обладаю навыками HTML5, CSS3, JavaScript(ES5/ES6), JQuery, Bootstrap 4, MaterialUI. Имею опыт с препроцессорами, такие как SASS/SCSS. Уверенная разработка в фреймворке React c взаимодействием Redux/MobX. В основе сборки проекта использую Webpack. Все навыки применимы для адаптивной и кроссбраузерной верстки. Знаком с Jira и Confluence. Привычной рабочей атмосферой считаю Scrum методологию из Agile. Митапы приветствуются, без них скучновато:) Готов развиваться и изучать новый материал, а также решать сложные задачи. Работаю в среде VS Code с использованием линтера ESLint. Подробности и примеры моего кода можно посмотреть тут: https://github.com/Smallsoul","Московский государственный технический университет радиотехники, электроники и автоматики, Москва Факультет информационных технологий , Математика. Прикладная математика","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/30289611000327da430039ed1f4b4861443672
Кандидат,Frontend-разработчик (React),Не указано,"Мужчина, 31 год","Чебоксары , готов к переезду , готов к командировкам",Не указано,Опыт работы 4 года 7 месяцев,Frontend-разработчик в Илар Групп,"• Создание и внедрение новых функций и возможностей для веб-приложений, основанных на потребностях клиентов и бизнеса • Верстка новых компонентов и страниц по макетам • Исправление багов • Мониторинг производительности сайтов, внедрение улучшений для повышения скорости загрузки и улучшения общего пользовательского опыта","HTML, CSS, JavaScript, Figma, Git, HTML5, React, MobX, Redux, Постановка задач, Подбор персонала, Обучение и развитие, Наставничество, Кроссбраузерная верстка, Адаптивная верстка, Веб-разработка, Рефакторинг кода, Code review, Умение разбираться в чужом коде, Kafka, Верстка, Анимация, Взаимодействие с заказчиком, Яндекс.Метрика, CMS Wordpress, yarn, npm, Node.js, Webpack, TypeScript, Русский — Родной, Английский — A2 — Элементарный","Мои ключевые навыки: HTML, CSS, JavaScript, Git, TS • Работа с препроцессорами CSS (SASS, SCSS) • Работа с JS фреймворками (React) • Работа с Api браузера • MobX, Redux • TS • Next • Верстка адаптивных web-сайтов, поддержание работоспособности действующих сайтов • Gulp, webpack, vite • Кроссбраузерная, валидная верстка • Работа в XAMPP, OpenServer, Kafka, WordPress. • Работа с макетами в Photoshop, хорошее знание Figma. • Есть опыт работы с Node js • Инструменты аналитики: Яндекс.Метрика, VK Pixel Есть опыт работы в продуктовой компании, в кросс-функциональной команде порядка 12-15 человек. Я обладаю навыками постановки задач, имел опыт управления небольшой командой и подбора сотрудника в команду, а также наставничества. Так же я готов учиться и развиваться дальше, поэтому готов вносить свой вклад. Так же готов к переезду в другие города, с целью посещения офиса. Cсылка на репозиторий https://github.com/Andrey150","Чувашский государственный университет им. И.Н. Ульянова, Чебоксары Прикладной математики, физики и информационных технологий , Прикладная математика и информатика; Чувашский государственный университет им. И.Н. Ульянова, Чебоксары Энергетики и электротехники , Высоковольтная электроэнергетика и электротехника","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/0d18a955000833b3a50039ed1f663934343170
Кандидат,Frontend-разработчик,190 ₽ на руки,"Мужчина, Не указано","Казань , м. Площадь Тукая , готов к переезду , готов к командировкам",Не указано,Опыт работы 8 лет 5 месяцев,Frontend-разработчик в Альфа-Банк (Россия),"Занимался разработкой проекта Альфа Маркет от АльфаБанка Ccылка на проект https://alfabank.seller-hub.ru/ Ключевые обязанности: 1) Разработка сложных UI-компонентов Создание адаптивных компонентов (слайдеры активных заказов, карточки товаров, виртуализированные списки) Реализация динамических интерфейсов 2) Оптимизация производительности Внедрение виртуализации списков через TanStack/vue-virtual для обработки больших объемов данных Ленивая загрузка и кэширование API-запросов 3) Работа с состоянием приложения Управление данными заказов через Vue Query Интеграция с бэкенд-API (REST, GraphQL) 4) Адаптивная верстка Реализация mobile-first интерфейсов с использованием кастомных хуков (useMobile) Адаптация компонентов под различные разрешения 5) Типизация и безопасность Глубокая работа с TypeScript (типизация API-схем, пропсов, состояний) Обработка смешанных типов данных","Знание адаптивной верстки, Умею пользоваться с системой контроля версий git., Имеется опыт работы с frontend фреймворками, Имею опыт работы с форматами обмена и хранения данных(JSON,XML), jQuery, CSS3, HTML5, Git, Ajax, Bootstrap, MVC, JavaScript, Vue js, Nuxt, Sass, AngularJS, typescript, Русский — Родной, Английский — A1 — Начальный","Веб разработкой интересуюсь и обучаюсь с 2014 года. Интересно изучать новое, создавать что-то необычное. Ищу работу в интересных и сложных проектах. Доброжелательный и в целом неплохой человек. Увлекаюсь технологиями, экономикой, спортом и музыкой.","Казанский (Приволжский) федеральный университет, Казань ИВМиИТ , Программная инженерия","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/574f27500002ad5c6f0039ed1f613532395965
Кандидат,Frontend-разработчик,Не указано,"Мужчина, 32 года","Минеральные Воды , готов к переезду (Москва) , готов к командировкам",Не указано,Опыт работы 4 года 2 месяца,FRONTEND РАЗРАБОТЧИК в Московский Кредитный Банк,"Обязанности: · Создание новых и доработка существующих web-приложений, лэндингов и страниц сайта банка · Разработка нового а также поддержка и рефакторинг существующего функционала клиентской части web-приложений · Мониторинг логов и исправление клиентских ошибок · Верстка рассылок · Покрытие проектов юнит-тестами · Участие в разработке бизнес-логики и архитектурных решений web-приложений Разработки: · Разработка многофункциональных калькуляторов. · Многошаговые формы с валидацией пользовательского ввода и взаимодействием с бэкендом по REST API. · Интерфейс web-приложение по swagger json · Создание интерактивных графиков Достижения: · Рефакторинг legacy-кода, создание reusable UI-компонентов ускоривших разработку и выполнение типовых задач. · Логирование, мониторинг ошибок и покрытие кода unit-тестами что привело к снижению клиентских ошибок. · Оптимизации бандла (деление кода через code splitting, удаление неиспользуемых зависимостей). HARD SKILLS · HTML - pug · CSS – stylus, sass/scss, less · JavaScript/TypeScript · React - Redux (Toolkit), React Query, Css-in-Js · Vue - Vuex · Git/GitLab · HTTP/HTTPS, SSL/TLS, WebSocket, REST API SOFT SKILLS · Навыки общения: коммуникабельность, гибкость при общении с людьми в разных ситуациях, умение слышать и понимать собеседника, стрессоустойчивость. · Навыки самоуправления: умение ставить цели, способность к планированию, декомпозиция задач, само-мотивация, тайм-менеджмент, умение делегировать.","HTML, CSS, JavaScript, React, Git, Vue.js, TypeScript, Frontend, Jest, HTML5, CSS3, Redux, Gitlab, Русский — Родной, Английский — A2 — Элементарный",Работаю в IT сфере Frontend разработчиком с 2021 года. Участвовал в банковских проектах. Сейчас активно развиваюсь в изучении и повышении компетенций современных frontend-технологий.,"Пятигорский государственный лингвистический университет, Пятигорск Организация и технология защиты информации (специалист по защите информации)","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/313654230008c145660039ed1f4971567a7951
Кандидат,Frontend-разработчик,200 000 ₽ на руки,"Мужчина, 32 года","Москва , м. Тушинская , готов к переезду , не готов к командировкам",Не указано,Опыт работы 4 года 7 месяцев,Frontend-разработчик в TechVision,"- Разработка и поддержка SPA и PWA приложений на Vue 3, React, TypeScript, Pinia, Redux. - Оптимизация производительности: снижение времени загрузки на 40% за счёт lazy-loading, code splitting и оптимизации бандла. - Интеграция с API (REST / GraphQL), настройка WebSocket-соединений. - Разработка компонентной библиотеки с использованием Storybook и Tailwind CSS. - Настройка CI/CD (GitLab CI, Docker) для автоматической сборки и деплоя. - Менторинг стажёров и участие в code review.","JavaScript, HTML5, TypeScript, CSS3, Git, Node.js, React, Vue.js, Redux, Русский — Родной, Английский — B2 — Средне-продвинутый","• Frontend: HTML5, CSS3, SCSS, Tailwind CSS, JavaScript (ES6+), TypeScript • Фреймворки: Vue.js (2/3), React, Next.js, Nuxt.js • Состояние: Pinia, Vuex, Redux Toolkit • API: REST, GraphQL, WebSocket • Инструменты: Git, Webpack, Vite, Docker, Storybook • Тестирование: Jest, Cypress • DevOps: GitLab CI/CD, Docker, Nginx • Прочее: Оптимизация производительности, UX/UI best practices",Не указано,"Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/49ca06fa0001cff3a10039ed1f39534d347479
