ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,C# ASP.NET Программист.,90 000 ₽ на руки,"Мужчина, 20 лет","Городец , хочу переехать (Москва) , готов к командировкам",Не указано,Опыт работы 4 года 10 месяцев,C# FullStack Developer в Ecats,"Разработка высоконагруженной крипто-валютной биржи Проектирование баз данных (Создание таблиц, написание хранимых процедур, оптимизация запросов) Написание Backend части приложения. Написание JS скриптов. Работа в команде 4 человека. База данных: MSSQL Frontend: Html, CSS(BootStrap), Jquery Технологии: .NET 5 - .NET 6, WebApi(RestAPI) Git: GitHub(GitFlow) .NET 6, MSSQL, Dapper, Quartz","Обучаемость, Коммуникативность, Работа в команде, Работа с большим объемом информации, Русский — Родной, Английский — B1 — Средний","Мне 18 лет, занимаюсь программированием на C# уже более 3-х лет. Работал с API таких сервисов, как: Yandex, Google, Sberbank, Tinkoff, Twitch Работал с БД: SQL(MS SQL Server, MySQL, SQLite, PostgreSQL), NoSQL(MongoDB, FireBase); Git(GitFlow), Scrum Умею работать в командах Закончил 11 классов и сдал ЕГЭ",Не указано,"Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/c20832980008fddd5a0039ed1f4e3235654a68
Кандидат,.NET Developer,300 000 ₽ на руки,"Мужчина, 27 лет","Санкт-Петербург , готов к переезду , готов к командировкам",Не указано,Опыт работы 5 лет 2 месяца,"C#/.NET-разработчик в OZON.ru, Интернет-магазин","Backend-разработчик (Отдел «Платформенная логистика») - Разработка и поддержка сервисов, связанных с логистическими процессами: перевозка товаров от складов до покупателей, управление контейнерами и транспортными средствами. - Обеспечение стабильности сервисов: мониторинг, оперативное устранение ошибок и решение инцидентов, не поддающихся автоматическому восстановлению. - Оптимизация процессов доставки для повышения эффективности и надежности. Стек технологий: Микросервисная архитектура .NET 8+ gRPC PostgreSQL, MS SQL Apache Kafka Docker, Kubernetes Grafana+Prometheus","SQL, C#, CSS, JavaScript, HTML, .NET Framework, ООП, Git, LINQ, ASP.NET Core MVC, Microsoft Visual Studio, Razor, Entity Framework, REST, HTTP, Python, Razor Pages, RabbitMQ, GRPC, Active Directory, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Дагестанский государственный университет м. В.И. Ленина, Махачкала Факультет математики и компьютерных наук , Фундаментальная информатика и информационные технологии","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/c018dde000050286460039ed1f526a374c306c
Кандидат,Разработчик C#,Не указано,"Мужчина, 42 года","Краснодар , готов к переезду (Россия) , готов к командировкам",Не указано,Опыт работы 20 лет 9 месяцев,Backend разработчик в Simbirsoft,Разработка бизнес-логики и back-end систем.,"Базовое знания платформы Microsoft .NET Framework, Git, HTML, .NET Framework, WPF, C#, ASP.NET, XAML, MVC, MS SQL, Русский — Родной, Английский — A1 — Начальный",Не указано,"Академия маркетинга и социально-информационных технологий, Краснодар Программного обеспечения и вычислительной техники , Программное обеспечение вычислительной техники и автоматизированных систем","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/998ff9330003c9d5a30039ed1f6b3549784a4b
Кандидат,C# разработчик,Не указано,"Мужчина, 39 лет","Волгоград , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 17 лет,C# разработчик в Консист Бизнес Групп,"Развитие и сопровождение проектов внешних и внутренних заказчиков. Проекты: 1. ГазПромБанк - доработал сервис обмена корреспонденцией (ЭДО) между департаментами/филиалами/офисами - пофиксил все ошибки сервиса отправки документов - доработал сервис обмена корреспонденцией (ЭДО) для мобильной версии 2. КСУП - разработал сервис анализа входящей отчётной документации - разработал сервис отправки документов - разработал сервис логирования работы приложения и web-служб - разработал UI (компонентные контролы) 3. Бэкап-Трекер - разработал портальное SharePoint решение для анализа работы сервисов бэкапов - разработал службу парсинга и анализа файлов с отчётной информацией - разработал web-триггеры (добавления/сопоставления/обновления) для списка отчётов - разработал UI (компонентные списочные представления, кнопки, экспандеры) Используемый стэк технологий для решения задач: .Net/.Net Core c#, ASP.Net MVC, ASP.Net Web Api, ADO.Net, Linq; T-Sql Entity Framework js/typescript + react + fluent ui, jquery; html/css GIT TeamCity Docker Dapr Kafka Паттерны: IoC+DI, Builder, Mediator, Repository Архитектура: Clean Architecture, CQRS Общеязыковые приципы/правила: Solid, Kiss REST","ASP.NET, ASP.NET MVC, REST API, SOLID, LINQ, MVVM, REST, DRY, C#, IIS, Entity Framework, ООП, Git, WPF, HTML, CSS, Helpdesk, TCP/IP, SQL Server, MS SQL Server, JavaScript, Transact-SQL, HTML5, jQuery, Bootstrap, React.js, SOAP, RabbitMQ, npm, TypeScript, Русский — Родной, Английский — A1 — Начальный","Качества: аналитический склад ума, гибкость мышления в работе, коммуникабельность, ответственность, пунктуальность, внимательность, целеустремлённость, нацеленность на результат. Хобби: программирование, футбол.","Волгоградский государственный технический университет, Волгоград ИВТ , Автоматизированные системы обработки информации и управления; ВТК ИВТ , Автоматизированные системы обработки информации и управления","Русский — Родной, Английский — A1 — Начальный",https://hh.ru/resume/dc86845c0002714b280039ed1f4b716c454c75
Кандидат,".NET разработчик, программист",Не указано,"Мужчина, 50 лет","Красноярск , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 28 лет 9 месяцев,C#/.NET-разработчик в Пока еще работаю,"Разработка WebApi и UI личного кабинета контрагента. Разработка внутренних сервисов и API личного кабинета для интеграции с другими подсистемами в рамках проекта. Разработка внутренних сервисов и API других подсистем для интеграции в рамках проекта. Доработка шаблонов, компонентов для UI подсистемы. Разработка выгружаемых отчетов с использованием Telerik. Анализ производительности, первичное тестирование, code review. Стек. NET 8, ASP NET WebApi, MediatR, CQRS, FluentValidation, NHibernate, EF Core, MongoDB, PostgreSQL, Telerik, NSwag, Swagger, Angular, REST, TAP, xUnit","C#, .NET Framework, MS SQL Server, Transact-SQL, LINQ, JavaScript, HTML, CSS, WPF, Git, MySQL, MS Visual Studio, XML, Управление проектами, ASP.NET, JSON, Windows Forms, WebApi, SQL, .NET Core, NHibernate, Entity Framework, Dapper, REST API, Русский — Родной, Английский — A2 — Элементарный, Немецкий — A2 — Элементарный",Cостою в браке. Есть дети. Спорт.,"ПИ СФУ (бывш. КГТУ), Красноярск Радиотехнический , Инженер-технолог-конструктор радиоэлектронной аппаратуры","Русский — Родной, Английский — A2 — Элементарный, Немецкий — A2 — Элементарный",https://hh.ru/resume/736bdcdf00082870040039ed1f357030646c37
Кандидат,Разработчик C#,150 000 ₽ на руки,"Мужчина, 41 год","Алматы , готов к переезду (Беларусь, Краснодар, Минск, Москва, Нижний Новгород, Россия, Санкт-Петербург) , готов к редким командировкам",Не указано,Опыт работы 15 лет,Software Systems Engineer в KMGPПроект,Разработка и сопровождение asp.net core сервисов и xamarin.wpf клиента Проекты: - Система автоматизации обновлений - Интеграция с Microsoft.Graph для доступа к файлам OneDrive и SharePoint - Перенос на сервер логики онлайн комментирования pdf - Разработка ядра автотестов,".NET Framework, ADO.NET, ASP.NET Core, .NET Core, C#, Windows Forms, MySQL, WPF, OpenAPI, WebAPI, Gitlab, LINQ, MVVM, SQL, SQLite, СУБД, XML, Разработка ПО, REST API, C++, Git, Java, OpenGL, 3D-графика, ASP.NET, PostgreSQL, Atlassian Jira, CI/CD, TypeScript, Angular, Русский — Родной, Английский — A2 — Элементарный",Не указано,"Казахская академия транспорта и коммуникаций имени М. Тынышпаева, Алматы Информационные системы(в инженерной деятельности) , Инженер системотехник","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/86adfa1f0002d36d140039ed1f364534544231
Кандидат,Программист C#,Не указано,"Мужчина, 64 года","Тверь , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 29 лет 2 месяца,Программист-разработчик в Удаленная работа,Разработка специализированного программного обеспечения,"Русский — Родной, Английский — B2 — Средне-продвинутый, Немецкий — A1 — Начальный",прикладное программирование под платформы MS Windows‚ ОС «МСВС» (LUNIX) на языках программирования C++‚ C#‚ Object Pascal(Delphi). Основное направление – проектирование баз данных и создание программ обработки СУБД. Работал с СУБД MS SQL‚ InterBase‚ Sybase‚ Linter. Имею опыт разработки WEB проектов.,ВКА ПВО г. Тверь Инженер по эксплуатации радиоэлекторонных средств,"Русский — Родной, Английский — B2 — Средне-продвинутый, Немецкий — A1 — Начальный",https://hh.ru/resume/8aa62e140000e351520039ed1f496664754778
Кандидат,Программист-разработчик C# Unity,200 000 ₽ на руки,"Мужчина, 32 года","Санкт-Петербург , м. Академическая , готов к переезду (Москва) , готов к командировкам",Не указано,Опыт работы 8 лет 6 месяцев,unity разработчик c# в Петрософт,Разработка и прототипизация приложений дополненной реальности,"Unity, Git, Unity3D, C#, Visual Studio C#, Паттерны проектирования, ООП, Adobe Photoshop, Adobe Illustrator, 3D Max, ZBrush, Shader lab unity, Шейдеры, 3D-графика, Основы рендеринга, VR, Программирование 3D-графики, Мультиплеер, Unity mirror, hlsl, DI, Jenkins, Addressable, Pooling, Render Pipeline, Русский — Родной, Английский — B2 — Средне-продвинутый","Мой гит: https://github.com/AndreyDioXHub/Apoca-Litter Навыки - Уверенное знание C# и Unity3D; - Разработка игровых механик и логики игровых режимов; - Работа с UI и создание интерактивных интерфейсов; - Оптимизация и профайлинг кода для мобильных платформ (Android, iOS); - Понимание клиент-серверного взаимодействия и архитектуры мультиплеерных игр; - Применение принципов ООП на практике; - Работа с физикой в Unity, включая улучшение существующих и создание новых видов транспорта; - Навыки работы с Timeline и Cinemachine; - Продвинутое понимание написания шейдеров (cg/hlsl/glsl); - Опыт работы с Agile-методиками и командной разработкой; - Навыки написания технической документации. Обо мне Я сеньор C# Developer с опытом разработки мобильных игр на Unity3D. Моя специализация включает создание игровых механик, работу с UI, оптимизацию кода и улучшение физики игровых объектов. Я обладаю глубоким пониманием клиент-серверного взаимодействия и принципов разработки мультиплеерных игр. Мой подход к работе основан на организованности, внимании к деталям и стремлении к постоянному улучшению качества кода. Я легко адаптируюсь к новым задачам и технологиям, а также эффективно работаю в команде, используя Agile-методики. Я ценю возможность работать над интересными проектами, где можно применять свои навыки и учиться у опытных коллег. Для меня важно быть частью команды, которая разделяет страсть к созданию качественных игр и открыта к обратной связи.","Национальный исследовательский Томский политехнический университет, Томск Физико-технический институт , Медицинская физика; Национальный исследовательский Томский политехнический университет, Томск Физико-технический институт , Физика ядра и частицы","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/1cccc3ff00080003dc0039ed1f546e354d6c35
Кандидат,Junior программист,55 000 ₽ на руки,"Мужчина, 23 года","Новосибирск , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 2 года,C# Junior в Индивидуальное предпринимательство / частная практика / фриланс,"Различные проектные работы. Создание файлового менеджера, программная рассылка писем, окно мессенджера с подключением MySql для хранения данных, создание парсера различных форматов файлов. Работа с фреймворком React, создание сайта магазина спорт-товаров. Основные работы: 1)Онлайн 2D платформер на движке Unity(пет-проект). Моя роль в проекте: - создание персонажа - написание скриптов для передвижения персонажа - спавн персонажа(с учетом онлайна) - Тестирование, обнаружение и исправление багов - создание инвентаря персонажа и подбираемых предметов(и их спавн) - подключение к серверу, сбор данных ввода игроков и их применение к персонажам. Для реализации онлайна был использован плагин Photon Pun. Проект не завершен в силу устаревания плагина и переключения на более новые и важные проекты. 2)3D игра с элементами выживания(пет проект с возможностью продажи). На данный момент в разработке. Моя роль: - создание сцен - создание реалистиных карт с использованием плагинов для генерации terrain из спутниковых снимков - Тестирование, обнаружение и исправление багов - Подбор, изучение, настройка и изменение подходящих плагинов - Геймдизайн - В планах адаптация игры под онлайн с использованием плагина Photon Fusion 2. Есть опыт применения этого плагина для тестовых онлайн проектах - Создание инвентаря - Взаимодействия игрок-объект 3)Создание модификаций для готовых проектов","Исполнительность, Ответственность, Пользователь ПК, Грамотная речь, Грамотность, Unity, Активность, C#, Коммуникабельность, Game Programming, CMS Wordpress, Разработка игровых механик, Разработка компьютерных Игр, ООП, React, Vue3, MySQL, Тестирование игр, HTML, Умение разбираться в чужом коде, Visual Studio C#, Веб-программирование, Windows Forms, Разработка ПО, Электронная почта, XML, Альфа-тестирование, Русский — Родной, Английский — A2 — Элементарный","Ответственный, обучаемый и с тягой к обучению. Люблю и умею находить разные выходы из ситуаций, как в жизни так и в работе. GitHub - https://github.com/IPaleAngelI Контакты: Телефон - Почта - 303opera@gmail.com Telegram - @TrueBigNose","Новосибирский политехнический колледж Информационные системы и программирование , Программист","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/9a2f61bd00084131470039ed1f74536c735a42
Кандидат,программист-разработчик,Не указано,"Мужчина, 42 года","Алматы , готов к переезду (Казахстан, Россия) , готов к командировкам",Не указано,Опыт работы 19 лет 9 месяцев,Руководитель группы разработки в ALG Company,"Организация линейного персонала, автоматизация рутины задач. Распределение задач в группе разработки. Переговоры с ключевыми клиентами. Плотная работа по проекту сериализация и агрегации.","SQL, C#, JavaScript, Transact-SQL, Reporting, MS SQL Server, MS SQL, Git, ООП, Atlassian Jira, Работа в команде, Работа с большим объемом информации, Linux, HTML, CSS3, CSS, jQuery, HTML5, .NET Framework, Bootstrap, MVC, Ajax, LINQ, Организаторские навыки, PostgreSQL, Embarcadero Delphi, ASP. NET, ASP.NET MVC, Алгоритмизация, Структуры данных, Казахский — Родной","СУБД: MS SQL, PostgresSQL, FireBird Языки программирования: C# (ASP.NET MVC, WEB Forms, REST API) , DELPHI Дополнительные профессиональные навыки • Объектное - ориентированное программирование • Контроль версий исходных кодов с использованием программы BitBucket, SourceTree • Умение работать в команде","КазАТК Электротехнический , инженер-системотехник на транспорте; python ,для начинающих stepik",Казахский — Родной,https://hh.ru/resume/59b0c18300009cdd160039ed1f736563726574
Кандидат,c# разработчик,100 000 ₽ на руки,"Женщина, 28 лет","Москва , готова к переезду (Санкт-Петербург) , готова к командировкам",Не указано,Опыт работы 1 год 4 месяца,"Full stack разработчик в СимбирСофт,ООО","Технологии : c#, asp net core MVC, oracle , kendo UI, Vue js","Обучаемость, Желание развиваться, Русский — Родной, Английский — B2 — Средне-продвинутый","Знаю: C#, базы данных, алгоритмы и структуры данных, ООП, solid, паттерны Использовала: Entity framework (code first) , Mssql,oracle, asp.net core mvc, Web api, html+css, js, jquery, kendo, react, vue, git Хочу заниматься: c# asp.net core fullstack","Ульяновский государственный технический университет, Ульяновск Факультет информационных технологий , Прикладная информатика в экономике","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/2d93a3a10005c8db280039ed1f487256576f59
Кандидат,Backend C# / инженер,Не указано,"Мужчина, 37 лет","Шлиссельбург , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 14 лет 7 месяцев,Backend разработчик C# в НПО Экосистема,"- Управление отделом разработки ПО. Декомпозиция, определение задач, наставничество, в т. ч. для нештатных сотрудников. - Реализована распределенная архитектура проекта (MSA, docker compose, github actions), реализующего полный цикл проектирования пром. технологии, строительства, связанных областей. Определены домены, взаимосвязи, интеграции между модулями , фронтом и бэком. Описана инфраструктура. Проект развивается на этой архитектуре. - Реализованы множество самостоятельных проектов, связанных с автоматизацией построения 3D моделей и чертежей в виде плагинов для CAD системы для сокращения инженерного времени проектирования. Аналитика задач на уровне 3D и параметризации моделей, решение геометрических задач,(вектора, матрицы преобразования систем координат, поиск пути, обход препятствий и т.п.)","Робототехника (Военмех). Широкий профиль с быстрым овладением узких специальностей., Inventor API, ASP.NET MVC, Entity Framework, .NET Core, ИТ-архитектура, Git, HTML, C#, WPF, RazorPages, MVVM, REST, JS, Github Actions, Docker, Docker-compose, SignalR, RabbitMQ, SQL, ASP.NET, С#, SOA, Русский — Родной, Английский — B1 — Средний","Здравствуйте! Я программист с инженерным опытом, аналитическим, системным мышлением. Быстро обучающийся. С опытом руководства проектом и людьми. Горю проектом, который делаю. Предлагаю, реализую, беру ответственность. Основная профессия - программист .NET (С#). Постановка задач, написание ТЗ, планирование архитектуры, написание кода. Профессия в прошлом - конструктор-машиностроитель. 3D моделирование, расчеты в спец пакетах МКЭ, расчеты вручную, документация по ЕСКД. Есть понимание в следующих областях - электрика, электроника, PLC и микроконтроллеры, автоматическое регулирование, гидравлика, пневматика, аэродинамика, привода, виртуальное моделирование физических процессов. Буду рад влиться в Вашу команду!","Балтийский государственный технический университет ВОЕНМЕХ им. Д.Ф. Устинова, Санкт-Петербург Мехатроника и Робототехника , Мехатроника и робототехника; Архитектор ПО Skillbox , IT архитектура","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/2e44a7270002563dd20039ed1f656578543542
Кандидат,C# developer,Не указано,"Мужчина, 24 года","Москва , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 3 года 10 месяцев,"Unity-разработчик в ООО ""ИСЦ ЭРИНТЕК""","- Разработка ПО - средства визуализации высокодетализированных инженерных 3D моделей, разработанной на платформе Unity. - Написание модулей, библиотек и специального формата файла для хранения модели в цифровом формате. - Оптимизация и снижение нагрузки системы на целевое устройство (программа для визуализации публиковалась на Windows, web и Linux) - Разработка VR-тренажера на платформе Unity по эксплуатации технических комплексов. - Разработка сайта для обучения и вовлечения сотрудников на Blazor. - Создание различных утилит и программ для работников компании. - Поддержка, доработка и исправление всего вышеперечисленного. - Наставничество и менторство младших сотрудников.","C#, MS Visual Studio, Unity, Game Programming, .NET Framework, Linux, Windows 7, Assembler, PHP, HTML, JavaScript, JSON API, CSS, C++, C/C++, Design Patterns, Scripting, Scrum, MySQL, SQL, VMware, ASP.NET, Blazor, VR, Русский — Родной, Английский — B1 — Средний","Креативный, общительный, есть большое желание изучать все новое, быстро усваиваю новый материал. Легко адаптируюсь к сложным ситуациям, обладаю критическим мышлением, способен находить решения различных незнакомых мне задач, сообразителен. Отлично владею Unity, разрабатывал различные проекты на нем: как собственные некоммерческие, так и коммерческие (в компаниях). Владею языком С# (.NET Core, C# 7), знаком с паттернами проектирования, алгоритмами поиска и сортировки данных, а также с структурами хранения данных (хэш-таблицы, двусвязные списки и прочее). Следую принципам программирования SOLID, KISS и другим. Работал с JSON, имеется знание LINQ Имеются базовые знания c++, c, java, php, html, css и js. Работал с системой контроля версий Git. Ссылки на проекты: По проекту визуализатора 3D моделей ссылки нет, так как так это чужая интеллектуальная собственность. https://night-coffee-studio.itch.io/jump https://night-coffee-studio.itch.io/game-design-for-beginners https://github.com/Belteramora/Runner_CHHN https://github.com/Belteramora/JUMP https://github.com/Belteramora/GDFD","Колледж приборостроения и информационных технологий (при РТУ МИРЭА) Программирование в компьютерных системах , Программирование в компьютерных системах, техник-программист","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/02998f450007bd201c0039ed1f586b63364c73
Кандидат,Backend разработчик C# .Net,150 000 ₽ на руки,"Мужчина, 22 года","Красноярск , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 1 год 11 месяцев,"C#/.NET-разработчик, QA-инженер в ООО «Фабрика Решений»",- Разработка и обслуживание серверной части приложения - Исправление выявленных багов - Проведение миграции данных организации из старых систем и хранилищ в новые - Проведение регулярного мониторинга работоспособности и производительности программного продукта - Написание программного кода - Разработка высоконагруженной системы,"API, Разработка ПО, Базы данных, СУБД, ООП, Английский язык, PostgreSQL, .NET Core, SQL, C#, Golang, Git, Docker, .NET Framework, MS SQL, Android, Python, Apache Kafka, gRPC, RabbitMQ, Redis, MongoDB, Русский — Родной, Английский — B2 — Средне-продвинутый, Испанский — A2 — Элементарный","Я — практикующий C# /.NET разработчик с более чем годом коммерческого опыта. В текущей роли погружен в архитектуру слабосвязанного монолита, самостоятельно разрабатываю и интегрирую новые фичи, работаю по SCRUM-методологии. Параллельно развиваюсь в экосистеме Go: pet-проект с микросервисной архитектурой (Go, Docker, Kafka, Kubernetes) на стадии разработки, активно изучаю поднятие и оркестрацию сервисов. Имею опыт разработки Telegram-ботов и веб-приложений, автоматизированного и нагрузочного тестирования на JavaScript/TypeScript. Оформлен как самозанятый, умею работать в удаленных командах, быстро осваиваю новые инструменты и технологии, владею навыками prompt-инжиниринга и интеграции нейросетей для автоматизации процессов. Готов брать ответственность за проекты любой сложности. Git (GitHub): https://github.com/SharpDenin Ключевые навыки и технологии Языки и фреймворки: C# /.NET Core (REST API, Web API, Entity Framework) Go (GORM, GIN) Архитектура: Микросервисы Оркестрация (Docker, Kubernetes на базовом уровне) Базы данных: PostgreSQL Интеграция и AI: Опыт разработки эффективных промптов, интеграция нейросетей, автоматизация контента Тестирование: Нагрузочное и автоматизированное тестирование (Playwright (JS/TS), Go-тесты) Инструменты: Git, CI/CD, Jira (SCRUM) Софт-скиллы: Быстрое обучение, самостоятельность, коммуникация в удаленных командах, ответственность за результат","Сибирский федеральный университет, Красноярск ИКИТ Прикладная Информатика , Программирование; Специалист в области обслуживания серверных операционных систем информационно-коммуникационной системы НОЦ «Институт непрерывного образования» ФГАОУ ВО «Сибирский федеральный университет»; Инженер-программист Институт космических и информационных технологий ФГАОУ ВО «Сибирский федеральный университет»","Русский — Родной, Английский — B2 — Средне-продвинутый, Испанский — A2 — Элементарный",https://hh.ru/resume/71d8e07100092851bf0039ed1f685164417967
Кандидат,Разработчик C#,Не указано,"Мужчина, 26 лет","Березовский (Свердловская область) , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 2 года 2 месяца,"Web-разработчик в Мотив, Телекоммуникационная Группа Компаний","Разработка, развитие и поддержка Web-ресурсов компании Разработка приложений для автоматизации процессов компании Работа с базой данных MS SQL","Обучаемость, Аналитический склад ума, Целеустремленность, Коммуникабельность, Работа в команде, C#, ASP.NET Core, Vue.js, Ответственность, Unity, Русский — Родной","Уверенное владение C#, ASP.Net, SQL. Также есть опыт использования Vue для написания frontend части коммерческого веб-приложения. Есть опыт работы в команде backend разработчиком на Python, а также frontend разработчиком на Vue. Есть небольшой опыт работы на Unity C# (написал игру PacMan) Базовые знания html, css, js Хорошее знание английского языка","Уральский федеральный университет имени первого Президента России Б.Н. Ельцина, Екатеринбург Прикладная информатика , ИТ инновации в бизнесе; Уральский государственный Экономический Университет Информатика и вычислительная техника , Автоматизирование систем управления производством",Русский — Родной,https://hh.ru/resume/c4d84aed000445349f0039ed1f434b4f43706e
Кандидат,Разработчик C#,Не указано,"Мужчина, 30 лет","Донецк , готов к переезду , готов к командировкам",Не указано,Опыт работы 1 год 3 месяца,Ведущий инженер-программист в Астелит,"Работал над CRM системой, разрабатывал web сервисы по ТЗ.","HTML5, Vue, Js, React, C#, Java, CSS, Docker, Xamarin.Forms, PostgreSQL, MongoDB, Русский — Родной, Английский — B2 — Средне-продвинутый",Не указано,"Донецкий национальный технический университет, Донецк (Украина) КИТА , Инфокоммуникационные технологии и системы связи","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/35faeeaf0005ee76280039ed1f36446b6a7a50
Кандидат,.Net/C# разработчик,Не указано,"Мужчина, 31 год","Москва , не готов к переезду , готов к редким командировкам",Не указано,Опыт работы 8 лет 3 месяца,Инженер-программист C# в НПА Вира Реалтайм,"Разработка и поддержка системы обнаружения утечек: - Разработал на Avalonia системы авторизации, системы для настройки конфигураций пользователей, настройки политик, системы синхронизации данных между серверами - Поддержка хаба данных - Поддержка системы авторизации на Winforms - Разработал клиента по спецификации OPC UA с целью построения связи между сервисами системы - Разработал систему запланированной архивации данных","C#, Visual Studio C#, MS SQL, WPF, Git, MySQL, Entity Framework, LINQ, Avalonia, Transact-SQL, Windows Forms, Linux, OPC UA, Русский — Родной, Английский — A2 — Элементарный","Имею опыт работы с: - Avalonia, WPF, Winforms, Windows service, Linux daemon - PostgreSQL, SQLite, MSSql, MySQL, InflluxDb. - Git, GitLab, GitFlow. - Яндекс Трекер. - OPC UA. - Visual Studio, Visual Studio Code, Rider. - Legacy-код, новые проекты - Windows, Linux Имею представление о: - ASP .Net. - Agile методологиях, Kanban - DDD, Clean Architecture, Hexagonal Architecture - Docker Читаю и понимаю техническую документацию на английском. Имею представление о паттернах проектирования (GoF) и не раз их применял. Стараюсь придерживаться KISS, DRY, YAGNI, SOLID, покрытия кода unit-тестами и написания xml-документации. Открыт ко всему новому.","КАИТ 20 Информационные технологии и программирование , Программист","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/3a1409b20004462d170039ed1f4d5856774932
Кандидат,Middle .NET Developer / Backend Developer,220 000 ₽ на руки,"Мужчина, 22 года","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 3 года 1 месяц,C#/.NET-разработчик в Айкон,"Направление: Реклама Разработка веб-платформы с использованием микросервисной архитектуры. Notable cases: - Интеграция с банком - Поэтапная миграция с .NET 6 до .NET 9 - Разработка и внедрение telegram бота - Генерация документов - Разработка сервисов на Python, JS Стек: - .NET 9 - RabbitMq (17+ микросервисов) - MassTransit - Nlog - AutoMapper - EntityFramework Проект: https://fartsa.com/ MVP","C#, Git, Entityframework, Identity Server, RabbitMQ, Clean Architecture, ASP. NET, Docker, Masstransit, AutoMapper, Autofac, Elasticsearch, SQL, PostgreSQL, React, SignalR, Firebase, Akka.NET, Kafka, Русский — Родной, Английский — B2 — Средне-продвинутый","Дополнительные навыки: • Опыт управления небольшой командой (code review, постановка задач). • Умею проектировать и оптимизировать высоконагруженные системы. • Пишу чистый и поддерживаемый код по SOLID и Clean Architecture. Telegram: @Daredevil347","Московский авиационный институт (национальный исследовательский университет), Москва Электроэнергетика и электротехника , Инженер-конструктор электроэнергетических и электромеханических систем","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/44c5aba20008b98cc10039ed1f70426b314756
