ФИО,Желаемая должность,Зарплата,Личная информация,Местоположение,Занятость и график,Общий опыт,Последнее место работы,Обязанности,Ключевые навыки,Обо мне,Образование,Языки,Ссылка
Кандидат,Go разработчик,Не указано,"Мужчина, 29 лет","Москва , м. Кузьминки , готов к переезду , готов к редким командировкам",Не указано,Опыт работы 4 года 1 месяц,Программист-аналитик в Тинькофф Банк,Разрабатывал и сопровождал проект по скорингу ЮЛ (Система принятия решений по выдаче продукта юридическим лицам) Стек технологий Java/Kotlin/PostgreSQL,"Знание ООП, C/C++, MS SQL Server, Linux, Git, SQL, Java, PostgreSQL, Kotlin, Golang, Go, Atlassian Jira, Русский — Родной, Английский — B2 — Средне-продвинутый","Знание Golang. Опыт работы Java, Kotlin, C++, git(github/gitlab),SQL (PostgreSQL/MS SQL) Коммуникабелен, способен работать в команде. Быстро разбираюсь в новом материале. Интересует развитие в backend-разработке на языке Go.","Московский государственный технический университет им. Н.Э. Баумана, Москва Информатика и система управления , Программная инженерия","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/13fc6dc30003216f100039ed1f797645395a52
Кандидат,Go Backend Developer,Не указано,"Мужчина, 25 лет","Пермь , готов к переезду (Москва, Санкт-Петербург) , готов к редким командировкам",Не указано,Опыт работы 4 года 3 месяца,Программист в VK,Разработка микросервисов на Go,"Golang, Perl, Kubernetes, Docker, MySQL, Python, Nginx, PostgreSQL, Redis, Clickhouse, MongoDB, Tarantool, Memcached, Русский — Родной, Английский — B2 — Средне-продвинутый, Немецкий — A1 — Начальный","Занимаюсь разработкой микросервисов на Go в компании VK, департамент VK Реклама, платформа сети. Хотелось бы найти команду, которую я мог бы усилить в совокупности со своим опытом разработки сервисов разной степени нагруженности.","Национальный исследовательский ядерный университет ""МИФИ"", Москва","Русский — Родной, Английский — B2 — Средне-продвинутый, Немецкий — A1 — Начальный",https://hh.ru/resume/1ff01d38000725ce8d0039ed1f375747776d48
Кандидат,Программист-разработчик Go/Python,220 000 ₽ на руки,"Мужчина, 35 лет","Москва , м. Речной вокзал , готов к переезду , готов к командировкам",Не указано,Опыт работы 13 лет 2 месяца,Программист-разработчик в Djangoheads,"разработка бэка на Django, бота через python-telegram-bot, работа с БД PostgreSQL, со сторонними API","Исполнительность, Python, PostgreSQL, Linux, Git, SQL, Обучение и развитие, Английский язык, Docker, Django Framework, Golang, RabbitMQ, Bash, Работа с базами данных, Аналитическое мышление, Go, Kafka, Pytest, pandas, Elasticsearch, Clickhouse, REST, API, Unit Testing, REST API, Django, GraphQL, JSON API, Microservices, Русский — Родной, Английский — C2 — В совершенстве","Ответственно отношусь к работе, коммуникабельный, имею опыт работы в команде, быстро усваиваю новую информацию.","Московский автомобильно-дорожный государственный технический университет, Москва АТ , Прикладная математика","Русский — Родной, Английский — C2 — В совершенстве",https://hh.ru/resume/3842e16c000401cb080039ed1f613667527a6d
Кандидат,"Backend разработчик (Go, Node.JS, Nest.JS)",Не указано,"Мужчина, 23 года","Москва , готов к переезду , не готов к командировкам",Не указано,Опыт работы 5 лет 7 месяцев,Node.JS / Go Backend разработчик в Mitgo,"AdTech, аффилированный маркетинг. Участвовал в нескольких бизнесах компании - ConvertSocial, Takeads, AMS (внутренняя централизованная платформа) Здесь много крутого, пока нет времени расписать :0 Из последнего интересного - разработка изолированного безопасного окружения (worker_threads, isolated_vm) для запуска интеграционных JS скриптов в отдельных потоках, с возможностью задать расписание автозапуска, с мониторингом памяти/CPU, управлением, трекингом ошибок и перезапуском. При этом внутренний код скрипта может общаться с внешним окружением (самим backend-сервером, базами, брокерами и прочим) через CQRS команды и запросы. Стек (со всех проектов): * Go 1.24 (httpServer, gorm) для выосоконагруженных частей системы (до 10к RPS) * Nest.JS, uWebSockets.js для низконагруженных частей системы (до 1к RPS) * GraphQL (Apollo Server) * Sequelize, Knex * RabbitMQ (≈200 активный очередей с версионированием, где-то версия уже дошла до v30, + dead letter queues и suspicious queues) * Kafka, Schema Registry и Event-Driven Architecture * Валидация AJV и Json Schema * PostgreSQL, Clickhouse, MongoDB, Redis * worker_threads, isolated_vm (Потоки в Node.JS) * lerna (монорепозитории) * Domain Driven Design и CQRS, Гексагональная архитектура * Transaction Outbox / Context. * Покрытие больше половины функционала unit и e2e тестами (jest, supertest) * Keycloak, S3 * Argo CD, Kubernetes, Sentry, Lens, kubectl, kubefwd, port forwarding * Инфраструктура - AWS, GCP, Rackspace (разные проекты и окружения), DWH * Опыт работы в «ограниченном пространстве» («новый запрос с данными должен работать не дольше +3% времени от текущего») * Опыт поддержания 100% обратной совместимости для нового функционала * Использование ИИ Агентов и MCP сервера для оптимизации работы - Cursor, Windsurf, Claude, Deepseek, Perplexity, Notebook LM","Node.js, Nest.JS, TypeScript, PostgreSQL, Clickhouse, Redis, RabbitMQ, SQL, Git, Docker, Go, Kafka, Docker Compose, JavaScript, Python, Английский язык, Ubuntu, Swagger, GitLab CI, Golang, Русский — Родной, Английский — B1 — Средний","★ Контакты: - Telegram: https://t.me/mauzzz0 - GitHub: https://github.com/Mauzzz0 ★ Backend-разработчик на Go и Node.JS - Знание английского на продвинутом уровне - уверенно понимаю разговорную речь во время звонка и обсуждений - Опыт Node.JS - 5+ лет - Опыт Golang - 4 года ★ Рассматриваю: - Backend позиции - на стеке Go или Node.JS. - iGaming / Gambling / Betting - ок, нейтрально отношусь. ★ Прочий опыт: - Фронт - опыт работы с React, Vue.JS и Angular. - Есть опыт разработки на C#, Python. - Вообще есть опыт комплексного администрирования в веб-сфере - настройки VDS, nginx, SSL, DNS, Docker, Ansible, Docker Swarm, Kubernetes, Lens, GitLab/GitHub Runners, CI/CD пайплайны, сборки webpack / vite, cypress, разбор кода на других языках - Умею разбираться в сложных системах и ковыряться в легаси вообще на любом языке программирования (Java, Kotlin, C#, PHP, Python) - Люблю дебажить и умею находить самые нестандартные проблемы - Для оптимизации работы пользуюсь Cursor, Windsurf, Claude code, Claude, Notebook LM, Perplexity, Deepseek, ChatGPT. Но способен работать и без них. ★ Интересует: - gRPC - так же только пет-проекты, интересно посмотреть на реальных проектах. - Люблю метрики, графики, цифры, статистики, показатели, динамики и похожие штуки ★ Различное доп.образование: - Официальный курс Nest.JS - ""Nest.JS Fundamentals"" - ""Nest.JS с нуля"", ""Основы Golang"", ""Продвинутый Golang"" , ""Docker + Ansible - с нуля, деплой и управление Swarm"" (PurpleSchool) - ""Mastering Node.JS Streams"" (Erick Wendel) - ""Продвинутый Frontend. React в Production"" (UlbiTV) - ""Professional Typescript"" (Борис Черный) - ""Грокаем алгоритмы"" (Бхаргава Адитья) - ""Искусство автономного тестирования с примерами на С#"" (Рой Ошероув) - ""C# 4.0 The Complete Reference"" (Herbert Schildt) - ""Легкий способ выучить Python 3"" (Шоу Зед)","Российский технологический университет, Москва Институт комплексной безопасности и специального приборостроения , Информационные системы и технологии","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/667b8fcb0007e967650039ed1f7a3163335743
Кандидат,Go разработчик,Не указано,"Мужчина, 26 лет","Москва , м. Свиблово , не готов к переезду , готов к командировкам",Не указано,Опыт не указан,Не указано,Не указано,"Go, SQL, JavaScript, Python, Git, Русский — Родной","Занимаюсь созданием ботов и web-сайтов. Опыта коммерческой разработки не имею. В ходе программы обучения ВУЗа мною были изучены языки программирования: SmallBasic, VBA, Delphi, Python, C++, Java, JavaScript; так же изучались web-разработка и работа с базами данных (SQL, MS Access). Прошел обучение по Golang. Привит от COVID-19.","Московский государственный психолого-педагогический университет, Москва Факультет информационных технологий , Прикладная информатика (в психологии); Go-разработчик Skillbox , Была разработана система для агрегации данных из CSV и JSON файлов. https://github.com/CyclopsV/service-status-skillbox",Русский — Родной,https://hh.ru/resume/7e9a22490007952e460039ed1f536d47396770
Кандидат,Golang разработчик,Не указано,"Мужчина, 27 лет","Москва , готов к переезду (Санкт-Петербург, Тула) , не готов к командировкам",Не указано,Опыт работы 2 года 6 месяцев,Backend разработчик в Индивидуальное предпринимательство / частная практика / фриланс,"Разработка сервисов и Linux утилит, их тестирование, развёртывание и администрирование","Python, SQL, Golang, PostgreSQL, Linux, API, HTTP, Docker, Git, REST, Unit Testing, Redis, MongoDB, Bash, TCP/IP, Русский — Родной, Английский — B2 — Средне-продвинутый","В основном занимаюсь разработкой бекенда, написанием телеграм ботов и консольных программ, анализом и обработкой данных.","Национальный исследовательский технологический университет ""МИСиС"" (Московский институт стали и сплавов), Москва Институт новых материалов и нанотехнологий (Институт физико-химии материалов) , Электроника и наноэлектроника; NUST ""MISIS"" Students International IELTS Test Centre , Academic english","Русский — Родной, Английский — B2 — Средне-продвинутый",https://hh.ru/resume/dab3ced300038e62f70039ed1f355269723957
Кандидат,Android разработчик,Не указано,"Мужчина, 26 лет","Москва , не готов к переезду , не готов к командировкам",Не указано,Опыт работы 3 месяца,"Junior Go Developer в Вайлдберриз, ООО",Писал бэк для интернет-магазина,"Ответственность, Java, Kotlin, Android, Git, ООП, XML, Русский — Родной, Английский — B1 — Средний","--ПОРТФОЛИО-- GitHub -> https://github.com/VectorMath Проекты в портфолио на которые стоит обратить внимание: 1) CriminalIntent(https://github.com/VectorMath/CriminalIntent) - первый pet-проект, который я реализовал используя полученные знания по Андроид разработке. Пользователь может добавлять преступления(фото, название, дата) в общий список и редактировать их. В качестве архитектуры был выбран MVC, в качестве локальной бд - SQLite(Room). Полную документацию и обзор можете увидеть на страничке в гитхабе 2) GAYmer(https://github.com/VectorMath/GAYmer) - свежий pet-проект, смысл которого выводить информацию о всех героях игры Dota 2, а так же всех киберспортивных командах в этой дисциплине, реализуется это благодаря запросам в сеть, а именно к ""ручкам"" OpenApiDota. При желание можно добавить героев в список избранных, которые хранятся в локальной бд. Подробнее можно ознакомиться с проектом на страничке в гитхаб 3) GifApp(https://github.com/VectorMath/GifApp) - приложение, которое отображает гифки из Giphy API, так же возможен поиск гифок по тегам. --ОПЫТ-- Суммарный опыт программирования - 2 года. --ТЕХНИЧЕСКИЕ НАВЫКИ-- 0) Android components 1) Базовое знание Java 2) Основы Kotlin 3) Опыт разработки клиент-серверных приложений на основе REST API 4) Retrofit2, Coroutines, понимание Firebase 5) Базовое знание DI Dagger 2 6) Написание unit-тестов 7) Git 8) Понимание unit-тестирования 9) Понимание и знание ООП 10) Понимание MVC, MVVM, MVP и SOLID 11) Жизненные циклы Activity, Fragment --ЛИЧНЫЕ КАЧЕСТВА-- - Дружелюбный - Общительный - Трудолюбивый","Московский государственный университет дизайна и технологии, Москва ИМиИТ , Информационные системы и технологии","Русский — Родной, Английский — B1 — Средний",https://hh.ru/resume/2e5e40de0008f4fa910039ed1f39546c773976
Candidate,"Backend разработчик (go/php), Team lead",380 000 ₽ in hand,"Male, 43 years","Moscow , metro station Molodyozhnaya , willing to relocate , prepared for business trips",Не указано,Work experience 27 years 9 months,"Разработчик информационных систем (Go) в OZON.ru, Интернет-магазин","Golang, gRpc, docker, kubernetes, kafka, outbox-pattern - Исправление выявленных багов - Разработка и обслуживание серверной части приложения - Написание программного кода - Масштабирование серверной инфраструктуры - Формализация и алгоритмизация поставленных задач для дальнейшего написания программного кода - Проведение регулярного мониторинга работоспособности и производительности программного продукта","Docker, Golang, JavaScript, HTML, CSS, MySQL, PHP, HTML5, Git, C#, Python, Joomla CMS, ООП, Управление проектами, Linux, SQL, Bash, Ubuntu, FreeBSD, Laravel, MVC, Symfony, Vue.js, Node.js, Ведение переговоров, Руководство коллективом, Russian — Native, English — B1 — Intermediate","Локальные сети, интернет, windows, html - с 1997 г. Linux - с 2007 г. C, php, js, css, c#, SQL - с 2009 г. Ооп, mvc, node js, ES6, git, gitlab - с 2018 г. Asp.net, laravel, symfony, vue.js - с 2019 г. Есть опыт работы с Xcode, Unity, Python, Rabbit MQ. Виртуализация: Docker, Vagrant, ESX, Kubernetes. Понимание принципов SOLID, PSR, паттерны проектирования. SQL: CRUD, JOIN, индексы, EXPLAIN, нормализация/денормализация, репликации, транзакции, CTE. А также: Redis, Memcashed, PostgreSQL, phpunit, TDD, DDD. Хобби: AutoCAD, 3D моделирование, микроконтроллеры, радиоэлектроника, чпу-станки, робототехника.","Одинцовский гуманитарный институт, Одинцово ГМУ , Государственное и муниципальное управление; Красногорский оптико-электронный колледж Бухгалтер-Юрист , Бухгалтер-Юрист; Архитектор ПО Skillbox , Архитектор программного обеспечения","Russian — Native, English — B1 — Intermediate",https://hh.ru/resume/6b0030eb00070eb5570039ed1f6b3971664e35
Кандидат,Go\ Golang Developer,Не указано,"Мужчина, 32 года","Москва , м. Бауманская , готов к переезду , готов к командировкам",Не указано,Опыт работы 11 лет 2 месяца,Golang developer в Mail.Ru Group,"- разработка Back-end части медийной рекламной системы - оптимизация работы высоконагруженных сервисов - разработка инфраструктурных сервисов - сетевое программирование; - писал под Linux - поседний год занимал должность тимлида, руководил командой из 3-х разработчиков","MySQL, PostgreSQL, Linux, Golang, Go, Английский — B2 — Средне-продвинутый","Опыт Back-End разработки высоконагруженных многопоточных сервисов на Golang. Разработка под Unix системы. Знание bash. Работа с различными базами базами данных, такими, как PostgreSQL, MySQL, SQLite, MSSQL. Знание Kafka. Трогал Nats Streaming. Опыт работы с Git и YouTrack, Agile и Scrum. Знание Golang. Уверенная работа с Linux. Умение работать в команде и в одиночку.","Московский государственный технический университет им. Н.Э. Баумана, Москва Информатика и системы управления , Информационная безопасность телекоммуникационных систем",Английский — B2 — Средне-продвинутый,https://hh.ru/resume/555944df0007310c2a0039ed1f31497870664b
Кандидат,Go backend developer,4 000 $ на руки,"Мужчина, 34 года","Москва , хочу переехать , не готов к командировкам",Не указано,Опыт работы 13 лет 5 месяцев,Python developer / Tech lead / Go developer в X5 RETAIL GROUP,"Первые месяцы был бекенд разработчиком в кросс-функциональной команде: - Написал новый сервис на fastapi для работы с картами лояльности. - Поддерживал часть django монолита и планировал выделение его функциональности в отдельные сервисы. - Инициировал изменения в процессах команды и участвовал в их улучшениях чтобы уменьшить time-to-market и получить более предсказуемую разработку. - Инициировал улучшение глобальных процессов и внедрение лучших практик. Выносил на общие обсуждения предложения по стандартизации логирования, версионирования api, чеклистов сервисов, стандартизации релизов, внедрения метрик и прочего, а также избавления от устаревших и вредных компонентов и подходов. Потом заменил ушедшего техлида: - Консультировал около 12 команд по техническим вопросам. Любая команда могла прийти обсудить технические вопросы и мы вместе обсуждали и пытались выбрать оптимальные решения. - Помогал команде DevOps в стандартизации и внедрению ci/cd. Искал баланс между интересами DevOps и бекенд разработкой для получения оптимальных процессов, ускорения поставок и автоматизации процессов интеграции и доставки. - В некоторых командах являлся ведущим разработчиком и помогал в оптимизации под высокую нагрузку и запуске в промышленную эксплуатацию сервисов. - Занимался онбордингом новых сотрудников и команд рассказывая про общую архитектуру и донося принципы разработки принятых в командах. - Отвечал за монолитное ядро системы на Django. Занимался релизами, рефакторингом и начал процесс кубернетизации этого сервиса. - Создавал стандарты разработки благодаря чему код в командах стал приходить к общему стилю и значительно уменьшилась сложность погружения новых разработчиков в команды. После перезапуска разработки стал python/go разработчиком: - Разрабатывал сервис-адаптер на Go который позволяет сервисам общаться через gRPC с сервисами не поддерживающими его. - Управлял разработкой gRPC фреймворка на Python. Так как после перезапуска разработки gRPC был принят как межсервисный протокол, возникла необходимость разработать фреймворк на котором будет проходить вся основная разработка. - Являлся главным техническим экспертом направления в командах.","Python, Django Framework, Git, ООП, SQL, Linux, Bash, PostgreSQL, Celery, Redis, gitlab ci, kubernetes, helm, werf, clickhouse, redis stream, fastapi, Русский — Родной, Английский — A2 — Элементарный",Не указано,"Томский государственный университет систем управления и радиоэлектроники, Томск Факультет дистанционного обучения , Программное обеспечение вычислительной техники и автоматизированных систем; Реализация баз данных в Microsoft SQL Server 2008 Softline , Системный администратор; Implementing Cisco Switched Networks Sibinfocenter , Системный администратор; 1С 8.2: Программирование и администрирование Softline , Системный администратор; #6432 Управление и поддержка Active Directory на базе Windows Server 2008 Softline , Системный администратор","Русский — Родной, Английский — A2 — Элементарный",https://hh.ru/resume/e3ba076700028b06530039ed1f6d3239627437
